Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"pages.ShoppingCartPage.clickOnCheckout(findTestObject(""Object Repository/ShoppingCartPage/CheckOutButton""))",Chrome 139.0.7258.155,,,03-09-2025 11:58:36,03-09-2025 11:58:40,3.618s,PASSED
"logInfo(""Navigated to the checkout page"")",Chrome 139.0.7258.155,,,03-09-2025 11:58:40,03-09-2025 11:58:40,0.001s,PASSED
"logInfo(""Entering billing details"")",Chrome 139.0.7258.155,,,03-09-2025 11:58:40,03-09-2025 11:58:40,0.001s,PASSED
"paymentFields = [[""id"":""input-payment-firstname"", ""jsonKey"":""firstName"", ""label"":""First Name""], [""id"":""input-payment-lastname"", ""jsonKey"":""lastName"", ""label"":""Last Name""], [""id"":""input-payment-address-1"", ""jsonKey"":""address"", ""label"":""Address""], [""id"":""input-payment-city"", ""jsonKey"":""city"", ""label"":""City""], [""id"":""input-payment-postcode"", ""jsonKey"":""postalCode"", ""label"":""Postal Code""]]",Chrome 139.0.7258.155,,,03-09-2025 11:58:40,03-09-2025 11:58:40,0.001s,PASSED
paymentFields.each({ -> ... }),Chrome 139.0.7258.155,,,03-09-2025 11:58:40,03-09-2025 11:58:46,6.120s,PASSED
"logInfo(""Billing details entered"")",Chrome 139.0.7258.155,,,03-09-2025 11:58:46,03-09-2025 11:58:46,0.002s,PASSED
"logInfo(""Navigating to the confirm order page"")",Chrome 139.0.7258.155,,,03-09-2025 11:58:46,03-09-2025 11:58:46,0.003s,PASSED
"pages.CheckOutPage.clickOnPrivacyPolicyStatement(findTestObject(""Object Repository/CheckoutPage/privacyPolicyCheckbox""))",Chrome 139.0.7258.155,,,03-09-2025 11:58:46,03-09-2025 11:58:47,0.727s,PASSED
"logInfo(""Clicked on Continue Button"")",Chrome 139.0.7258.155,,,03-09-2025 11:58:47,03-09-2025 11:58:47,0.003s,PASSED
"pages.CheckOutPage.clickOnContinue(findTestObject(""Object Repository/CheckoutPage/continueButton""))",Chrome 139.0.7258.155,,,03-09-2025 11:58:47,03-09-2025 11:58:48,1.405s,PASSED
"pages.ConfirmOrderPage.clickOnConfirmOrder(findTestObject(""Object Repository/ConfirmOrderPage/confirmOrder_Button""))",Chrome 139.0.7258.155,,,03-09-2025 11:58:48,03-09-2025 11:58:52,3.636s,PASSED
"logInfo(""Navigating to the confirm order page"")",Chrome 139.0.7258.155,,,03-09-2025 11:58:52,03-09-2025 11:58:52,0.002s,PASSED
"logInfo(""Verifying the confirm order text"")",Chrome 139.0.7258.155,,,03-09-2025 11:58:52,03-09-2025 11:58:52,0.003s,PASSED
"pages.CheckOutSuccessPage.verifyOrderPlaced(findTestObject(""Object Repository/CheckOutSuccessPage/OrderConfirmed""), JsonFileReader.getJsonData(orderPlacedPage, ""verifyText"", filepath))",Chrome 139.0.7258.155,,,03-09-2025 11:58:52,03-09-2025 11:58:55,2.918s,PASSED
"logInfo(""Verified the confirm order text"")",Chrome 139.0.7258.155,,,03-09-2025 11:58:55,03-09-2025 11:58:55,0.001s,PASSED
Start listener action : closeTheBrowser,Chrome 139.0.7258.155,,,03-09-2025 11:58:55,03-09-2025 11:58:55,0.328s,PASSED
,,,,,,,
Test Cases/ProductReturn,Chrome 139.0.7258.155,This testcase checks the functionality of product return,,03-09-2025 11:58:55,03-09-2025 11:59:28,32.478s,PASSED
"DATA BINDING - {""(Default) secti..."":""ProductReturnPage"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : openTheBrowser,Chrome 139.0.7258.155,,,03-09-2025 11:58:55,03-09-2025 11:59:04,8.443s,PASSED
"logInfo(""Signing into the account"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:04,03-09-2025 11:59:04,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/SignIn""), [:])",Chrome 139.0.7258.155,,,03-09-2025 11:59:04,03-09-2025 11:59:14,9.741s,PASSED
"logInfo(""Signed into the account"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:14,03-09-2025 11:59:14,0.002s,PASSED
"logInfo(""Navigating to order history page"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:14,03-09-2025 11:59:14,0.002s,PASSED
"sideBarElements = [[""text"":"" Order History"", ""label"":""Order History""]]",Chrome 139.0.7258.155,,,03-09-2025 11:59:14,03-09-2025 11:59:14,0.002s,PASSED
sideBarElements.each({ -> ... }),Chrome 139.0.7258.155,,,03-09-2025 11:59:14,03-09-2025 11:59:16,2.946s,PASSED
"logInfo(""Navigated to order history page"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:16,03-09-2025 11:59:16,0.004s,PASSED
"logInfo(""Navigating to the order information page"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:16,03-09-2025 11:59:16,0.002s,PASSED
"pages.OrderHistoryPage.clickOnViewButton(findTestObject(""Object Repository/OrderHistoryPage/viewInformationButton""))",Chrome 139.0.7258.155,,,03-09-2025 11:59:16,03-09-2025 11:59:19,2.786s,PASSED
"logInfo(""Navigated to the order information page"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:19,03-09-2025 11:59:19,0.002s,PASSED
"logInfo(""Navigating to the order return page"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:19,03-09-2025 11:59:19,0.001s,PASSED
"pages.OrderInformationPage.clickOnReturnButton(findTestObject(""Object Repository/OrderInformationPage/returnButton""))",Chrome 139.0.7258.155,,,03-09-2025 11:59:19,03-09-2025 11:59:22,2.941s,PASSED
"pages.OrderReturnPage.clickOnOrderErrorOption(findTestObject(""Object Repository/ProductReturnsPage/orderErrorOption""))",Chrome 139.0.7258.155,,,03-09-2025 11:59:22,03-09-2025 11:59:23,0.943s,PASSED
"pages.OrderReturnPage.clickOnSubmitButton(findTestObject(""Object Repository/ProductReturnsPage/submitButton""))",Chrome 139.0.7258.155,,,03-09-2025 11:59:23,03-09-2025 11:59:24,0.812s,PASSED
"logInfo(""Navigated to the order return page"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:24,03-09-2025 11:59:24,0.000s,PASSED
"logInfo(""Verifying the order return"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:24,03-09-2025 11:59:24,0.000s,PASSED
"pages.OrderReturnPage.verifyOrderReturn(findTestObject(""Object Repository/ProductReturnsPage/verifyText""), JsonFileReader.getJsonData(section, ""verifyText"", filepath))",Chrome 139.0.7258.155,,,03-09-2025 11:59:24,03-09-2025 11:59:27,3.285s,PASSED
"logInfo(""Verified the order return"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:27,03-09-2025 11:59:27,0.002s,PASSED
Start listener action : closeTheBrowser,Chrome 139.0.7258.155,,,03-09-2025 11:59:27,03-09-2025 11:59:28,0.316s,PASSED
,,,,,,,
Test Cases/CommentPost,Chrome 139.0.7258.155,This testcase checks the functionality of posting a comment in blog section,,03-09-2025 11:59:28,03-09-2025 11:59:47,19.412s,PASSED
"DATA BINDING - {""(Default) secti..."":""ArticlePage"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : openTheBrowser,Chrome 139.0.7258.155,,,03-09-2025 11:59:28,03-09-2025 11:59:35,7.756s,PASSED
"logInfo(""Navigating to the blog page"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:36,03-09-2025 11:59:36,0.001s,PASSED
"pages.HomePage.clickOnBlog(findTestObject(""Object Repository/Home_Page/Blogs""), ""Blog"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:36,03-09-2025 11:59:38,2.590s,PASSED
"pages.BlogPage.clickOnArticle(findTestObject(""Object Repository/BlogsPage/Article""))",Chrome 139.0.7258.155,,,03-09-2025 11:59:38,03-09-2025 11:59:42,3.584s,PASSED
"logInfo(""Navigated to the blog page"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:42,03-09-2025 11:59:42,0.001s,PASSED
"logInfo(""Entering the detials to post a comment"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:42,03-09-2025 11:59:42,0.001s,PASSED
"articleFields = [[""id"":""input-name"", ""jsonKey"":""name"", ""label"":""Name""], [""id"":""input-email"", ""jsonKey"":""email"", ""label"":""Email""]]",Chrome 139.0.7258.155,,,03-09-2025 11:59:42,03-09-2025 11:59:42,0.001s,PASSED
articleFields.each({ -> ... }),Chrome 139.0.7258.155,,,03-09-2025 11:59:42,03-09-2025 11:59:44,2.350s,PASSED
"pages.ArticlePage.inputCommentOnArticle(findTestObject(""Object Repository/ArticlePage/inputComment""), JsonFileReader.getJsonData(section, ""comment"", filepath))",Chrome 139.0.7258.155,,,03-09-2025 11:59:44,03-09-2025 11:59:45,1.183s,PASSED
"pages.ArticlePage.clickOnPostCommentButton(findTestObject(""Object Repository/ArticlePage/postCommentButton""))",Chrome 139.0.7258.155,,,03-09-2025 11:59:45,03-09-2025 11:59:46,0.730s,PASSED
"logInfo(""Details for posting a comment have been entered"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:46,03-09-2025 11:59:46,0.001s,PASSED
"logInfo(""Verifying Success Message"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:46,03-09-2025 11:59:46,0.001s,PASSED
"pages.ArticlePage.verifySuccessText(findTestObject(""Object Repository/ArticlePage/successMessage""), JsonFileReader.getJsonData(section, ""successMessage"", filepath))",Chrome 139.0.7258.155,,,03-09-2025 11:59:46,03-09-2025 11:59:47,0.608s,PASSED
"logInfo(""Verified Success Message"")",Chrome 139.0.7258.155,,,03-09-2025 11:59:47,03-09-2025 11:59:47,0.002s,PASSED
Start listener action : closeTheBrowser,Chrome 139.0.7258.155,,,03-09-2025 11:59:47,03-09-2025 11:59:47,0.344s,PASSED
