Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TestSuite,Chrome 140.0.7339.81,Contains the test cases of luma,,08-09-2025 15:38:53,08-09-2025 15:39:57,1m - 3.761s,FAILED
,,,,,,,
Test Cases/TC_SignIn_Success,Chrome 140.0.7339.81,,,08-09-2025 15:38:54,08-09-2025 15:39:27,33.677s,FAILED
"DATA BINDING - {""(Default) secti..."":""loginPage"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : openTheBrowser,Chrome 140.0.7339.81,,,08-09-2025 15:38:54,08-09-2025 15:39:10,16.026s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:10,08-09-2025 15:39:26,15.901s,FAILED
ExtentManager.flushReport(),Chrome 140.0.7339.81,,,08-09-2025 15:39:26,08-09-2025 15:39:27,0.633s,PASSED
Start listener action : closeTheBrowser,Chrome 140.0.7339.81,,,08-09-2025 15:39:27,08-09-2025 15:39:27,0.463s,PASSED
,,,,,,,
Test Cases/TC_AddToCart,Chrome 140.0.7339.81,This testcase checks the functionality of add to cart functionality,,08-09-2025 15:39:27,08-09-2025 15:39:57,29.424s,FAILED
"DATA BINDING - {""(Default) categ..."":"" Components"",""(Default) order..."":""OrderPlacedPage"",""(Default) filep..."":""Include/Data Files/login_data.json"",""(Default) cartP..."":""CartPage""}",,,,,,,
Start listener action : openTheBrowser,Chrome 140.0.7339.81,,,08-09-2025 15:39:27,08-09-2025 15:39:39,11.475s,PASSED
if (!(isSignInPassed)),Chrome 140.0.7339.81,,,08-09-2025 15:39:39,08-09-2025 15:39:39,0.002s,PASSED
"ExtentManager.initReport(""OrderPlacementReport"")",Chrome 140.0.7339.81,,,08-09-2025 15:39:39,08-09-2025 15:39:39,0.004s,PASSED
"ExtentManager.createTest(""Place Order Test"")",Chrome 140.0.7339.81,,,08-09-2025 15:39:39,08-09-2025 15:39:39,0.002s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:39,08-09-2025 15:39:54,14.870s,FAILED
catch (Exception e),Chrome 140.0.7339.81,,,08-09-2025 15:39:54,08-09-2025 15:39:54,0.108s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:54,08-09-2025 15:39:56,1.665s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.382s,FAILED
catch (Exception e),Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.005s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.059s,FAILED
catch (Exception e),Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.006s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.062s,FAILED
catch (Exception e),Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.007s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.066s,FAILED
catch (Exception e),Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.008s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:56,0.048s,FAILED
catch (Exception e),Chrome 140.0.7339.81,,,08-09-2025 15:39:56,08-09-2025 15:39:57,0.007s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:57,08-09-2025 15:39:57,0.062s,FAILED
catch (Exception e),Chrome 140.0.7339.81,,,08-09-2025 15:39:57,08-09-2025 15:39:57,0.006s,PASSED
try,Chrome 140.0.7339.81,,,08-09-2025 15:39:57,08-09-2025 15:39:57,0.070s,FAILED
catch (Exception e),Chrome 140.0.7339.81,,,08-09-2025 15:39:57,08-09-2025 15:39:57,0.007s,PASSED
ExtentManager.flushReport(),Chrome 140.0.7339.81,,,08-09-2025 15:39:57,08-09-2025 15:39:57,0.018s,PASSED
Start listener action : closeTheBrowser,Chrome 140.0.7339.81,,,08-09-2025 15:39:57,08-09-2025 15:39:57,0.027s,PASSED
