Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DependentTestcase,Chrome 140.0.7339.128,,,14-09-2025 09:49:20,14-09-2025 09:49:58,37.575s,ERROR
,,,,,,,
Test Cases/TC_SignIn,Chrome 140.0.7339.128,,,14-09-2025 09:49:21,14-09-2025 09:49:55,34.565s,FAILED
"DATA BINDING - {""(Default) secti..."":""loginPage"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : beforeTestCase,Chrome 140.0.7339.128,,,14-09-2025 09:49:21,14-09-2025 09:49:36,15.028s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:37,14-09-2025 09:49:53,15.694s,FAILED
catch (Exception e),Chrome 140.0.7339.128,,,14-09-2025 09:49:53,14-09-2025 09:49:53,0.738s,PASSED
Finally,Chrome 140.0.7339.128,,,14-09-2025 09:49:53,14-09-2025 09:49:55,1.410s,PASSED
Start listener action : closeTheBrowser,Chrome 140.0.7339.128,,,14-09-2025 09:49:55,14-09-2025 09:49:55,0.652s,PASSED
,,,,,,,
Test Cases/TC_ChangePassword,Chrome 140.0.7339.128,This testcase checks the change password functionality.,,14-09-2025 09:49:55,14-09-2025 09:49:57,2.018s,ERROR
"DATA BINDING - {""(Default) secti..."":""changePasswordPage"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : beforeTestCase,Chrome 140.0.7339.128,,,14-09-2025 09:49:56,14-09-2025 09:49:56,0.181s,ERROR
"ExtentManager.initReport(""ChangePasswordReport"")",Chrome 140.0.7339.128,,,14-09-2025 09:49:56,14-09-2025 09:49:56,0.009s,PASSED
"ExtentManager.createTest(""Change Password Test"")",Chrome 140.0.7339.128,,,14-09-2025 09:49:56,14-09-2025 09:49:56,0.009s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:56,14-09-2025 09:49:57,0.684s,FAILED
catch (Exception e),Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.046s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.027s,ERROR
catch (Exception e),Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.007s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.061s,ERROR
catch (Exception e),Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.006s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.027s,ERROR
catch (Exception e),Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.006s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.035s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.059s,ERROR
catch (Exception e),Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.004s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.031s,ERROR
catch (Exception e),Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.006s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.043s,ERROR
catch (Exception e),Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.006s,PASSED
try,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.030s,PASSED
ExtentManager.flushReport(),Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.028s,ERROR
Start listener action : closeTheBrowser,Chrome 140.0.7339.128,,,14-09-2025 09:49:57,14-09-2025 09:49:57,0.013s,PASSED
